Account ID,Subscription,Subscription Year,user age,job,marital,education,housing,loan,contact,Account Age,Count of linking accounts,default
23856,Yes,2023,42,blue-collar,married,basic.6y,no,no,cellular,109,2,1
23857,Yes,2023,35,admin.,married,university.degree,no,no,cellular,480,2,0
23858,Yes,2023,43,blue-collar,divorced,basic.9y,yes,no,cellular,141,2,0
23859,Yes,2023,27,admin.,single,high.school,yes,no,cellular,212,2,0
23860,Yes,2023,28,technician,married,professional.course,yes,no,cellular,249,2,0
23861,Yes,2023,34,blue-collar,married,basic.9y,yes,no,cellular,227,2,0
23862,Yes,2023,40,services,divorced,high.school,yes,no,cellular,256,2,0
23863,Yes,2023,23,admin.,single,high.school,yes,no,cellular,141,3,1
23864,Yes,2023,28,services,married,high.school,yes,yes,telephone,153,1,0
23865,Yes,2023,34,technician,single,university.degree,no,no,cellular,120,3,1
23866,Yes,2023,28,services,married,high.school,yes,no,cellular,333,1,0
23867,Yes,2023,27,self-employed,single,professional.course,yes,no,cellular,279,3,1
23868,Yes,2023,30,blue-collar,married,basic.6y,yes,yes,cellular,241,3,1
23869,Yes,2023,28,services,married,high.school,no,no,telephone,103,1,1
23870,Yes,2023,28,technician,single,professional.course,yes,no,cellular,861,3,1
23871,Yes,2023,24,technician,married,unknown,yes,no,telephone,114,3,1
23872,Yes,2023,24,student,single,high.school,no,no,cellular,284,1,0
23873,Yes,2023,33,admin.,single,high.school,no,yes,telephone,127,3,1
23874,Yes,2023,48,technician,married,professional.course,yes,no,cellular,136,3,1
23875,Yes,2023,26,blue-collar,married,basic.9y,yes,no,cellular,250,2,0
23876,Yes,2023,26,technician,single,professional.course,no,no,cellular,529,5,1
23877,Yes,2023,50,entrepreneur,married,unknown,yes,no,cellular,244,3,1
23878,Yes,2023,24,student,single,high.school,no,no,cellular,199,1,0
23879,Yes,2023,25,blue-collar,single,basic.4y,no,no,telephone,104,3,1
23880,Yes,2023,35,services,single,high.school,no,no,cellular,191,1,0
23881,Yes,2023,54,admin.,married,high.school,yes,no,cellular,369,3,1
23882,Yes,2023,35,services,single,high.school,no,no,cellular,161,1,1
23883,Yes,2023,35,services,single,high.school,no,no,cellular,89,1,1
23884,Yes,2023,42,technician,divorced,basic.9y,yes,no,cellular,195,6,1
23885,Yes,2023,56,unemployed,divorced,professional.course,yes,no,cellular,214,4,1
23886,Yes,2023,24,student,single,high.school,no,no,cellular,1111,1,0
23887,Yes,2023,55,technician,divorced,professional.course,no,no,cellular,71,1,1
23888,Yes,2023,33,admin.,married,university.degree,yes,no,cellular,183,5,0
23889,Yes,2023,32,entrepreneur,married,basic.9y,yes,no,telephone,258,1,0
23890,Yes,2023,31,admin.,single,professional.course,no,no,cellular,173,1,1
23891,Yes,2023,25,services,married,high.school,no,no,cellular,329,4,1
23892,Yes,2023,29,technician,single,university.degree,no,no,cellular,225,2,0
23893,Yes,2023,52,admin.,divorced,university.degree,no,no,cellular,210,2,0
23894,Yes,2023,32,admin.,married,basic.9y,no,no,telephone,320,3,1
23895,Yes,2023,32,management,married,university.degree,yes,yes,cellular,1011,1,0
23896,Yes,2023,32,blue-collar,single,basic.4y,no,no,cellular,142,2,1
23897,Yes,2023,29,admin.,single,basic.9y,no,no,telephone,280,5,1
23898,Yes,2023,39,admin.,married,university.degree,yes,yes,cellular,184,1,0
23899,Yes,2023,30,technician,single,professional.course,yes,no,cellular,75,1,0
23900,Yes,2023,37,admin.,married,university.degree,yes,no,cellular,353,1,0
23901,Yes,2023,29,admin.,single,high.school,yes,no,cellular,126,1,0
23902,Yes,2023,29,admin.,single,high.school,unknown,unknown,cellular,183,1,0
23903,Yes,2023,45,technician,married,professional.course,yes,no,cellular,95,1,0
23904,Yes,2023,34,blue-collar,married,basic.9y,yes,no,cellular,477,1,0
23905,Yes,2023,38,blue-collar,married,unknown,yes,no,cellular,131,1,0
23906,Yes,2023,33,admin.,married,high.school,yes,no,cellular,134,1,0
23907,Yes,2023,34,blue-collar,married,basic.9y,yes,no,cellular,85,1,0
23908,Yes,2023,35,self-employed,single,university.degree,no,no,cellular,157,1,1
23909,Yes,2023,33,admin.,married,high.school,no,no,cellular,254,1,0
23910,Yes,2023,45,technician,married,professional.course,no,no,cellular,394,1,0
23911,Yes,2023,59,retired,divorced,university.degree,unknown,unknown,cellular,139,1,1
23912,Yes,2023,45,technician,divorced,basic.9y,no,no,cellular,80,2,1
23913,Yes,2023,52,retired,married,professional.course,yes,no,cellular,53,3,1
23914,Yes,2023,38,blue-collar,married,unknown,no,no,cellular,618,1,0
23915,Yes,2023,42,entrepreneur,married,basic.9y,yes,no,cellular,129,2,0
23916,Yes,2023,28,technician,divorced,university.degree,yes,no,cellular,136,1,0
23917,Yes,2023,28,technician,divorced,university.degree,no,no,cellular,154,1,1
23918,Yes,2023,28,technician,divorced,university.degree,no,no,cellular,265,1,0
23919,Yes,2023,54,services,married,high.school,no,no,telephone,250,1,0
23920,Yes,2023,54,services,married,high.school,no,no,cellular,82,1,1
23921,Yes,2023,37,management,single,university.degree,yes,no,cellular,158,1,0
23922,Yes,2023,29,admin.,single,high.school,yes,no,cellular,1272,1,0
23923,Yes,2023,35,management,married,university.degree,no,no,cellular,182,1,0
23924,Yes,2023,40,blue-collar,divorced,basic.9y,yes,no,cellular,207,3,1
23925,Yes,2023,25,admin.,married,high.school,no,no,cellular,95,1,1
23926,Yes,2023,57,retired,married,basic.4y,yes,yes,cellular,253,1,0
23927,Yes,2023,32,services,single,high.school,yes,no,cellular,72,1,0
23928,Yes,2023,34,admin.,single,university.degree,yes,no,cellular,132,1,0
23929,Yes,2023,25,technician,single,university.degree,yes,no,cellular,259,3,1
23930,Yes,2023,25,blue-collar,married,basic.9y,yes,no,cellular,261,3,1
23931,Yes,2023,53,admin.,married,university.degree,no,no,cellular,815,1,0
23932,Yes,2023,53,admin.,married,university.degree,yes,yes,cellular,205,1,0
23933,Yes,2023,31,services,married,basic.9y,yes,no,cellular,537,1,0
23934,Yes,2023,40,technician,married,professional.course,yes,yes,cellular,323,1,0
23935,Yes,2023,57,blue-collar,married,basic.6y,yes,no,cellular,64,1,0
23936,Yes,2023,31,services,married,basic.9y,no,no,cellular,679,1,0
23937,Yes,2023,29,blue-collar,married,high.school,yes,no,telephone,42,1,0
23938,Yes,2023,30,technician,single,university.degree,yes,yes,cellular,63,1,0
23939,Yes,2023,35,self-employed,single,university.degree,yes,no,cellular,2122,1,0
23940,Yes,2023,53,admin.,married,university.degree,yes,no,cellular,618,1,0
23941,Yes,2023,43,housemaid,married,basic.4y,yes,no,cellular,183,1,0
23942,Yes,2023,51,blue-collar,married,basic.4y,yes,no,cellular,199,2,0
23943,Yes,2023,43,housemaid,married,basic.4y,yes,no,cellular,296,1,0
23944,Yes,2023,43,housemaid,married,basic.4y,no,no,cellular,206,1,0
23945,Yes,2023,33,services,married,basic.9y,yes,no,cellular,133,2,0
23946,Yes,2023,43,housemaid,married,basic.4y,yes,no,cellular,317,1,0
23947,Yes,2023,43,housemaid,married,basic.4y,yes,no,cellular,107,1,0
23948,Yes,2023,43,housemaid,married,basic.4y,yes,no,cellular,97,1,0
23949,Yes,2023,44,blue-collar,married,basic.4y,yes,no,cellular,128,1,0
23950,Yes,2023,31,admin.,single,high.school,no,no,cellular,75,4,1
23951,Yes,2023,43,housemaid,married,basic.4y,no,no,cellular,296,1,0
23952,Yes,2023,48,blue-collar,married,basic.4y,yes,no,cellular,74,1,0
23953,Yes,2023,43,housemaid,married,basic.4y,yes,no,cellular,402,1,0
23954,Yes,2023,48,blue-collar,married,basic.4y,yes,no,cellular,126,1,0
23955,Yes,2023,51,management,married,university.degree,yes,no,cellular,65,1,0
23956,Yes,2023,36,admin.,divorced,high.school,yes,no,cellular,389,3,1
23957,Yes,2023,33,self-employed,married,university.degree,yes,no,cellular,99,2,0
23958,Yes,2023,36,admin.,married,university.degree,yes,no,cellular,99,2,0
23959,Yes,2023,51,management,married,university.degree,yes,no,cellular,194,1,0
23960,Yes,2023,51,management,married,university.degree,yes,no,cellular,420,1,0
23961,Yes,2023,35,management,married,university.degree,no,no,cellular,191,3,1
23962,Yes,2023,43,housemaid,married,basic.4y,no,yes,cellular,697,1,0
23963,Yes,2023,51,management,married,university.degree,yes,no,cellular,96,1,0
23964,Yes,2023,52,blue-collar,divorced,basic.9y,yes,no,telephone,138,3,1
23965,Yes,2023,51,management,married,university.degree,no,yes,cellular,110,1,0
23966,Yes,2023,24,services,single,professional.course,yes,no,cellular,55,1,0
23967,Yes,2023,34,blue-collar,married,basic.9y,no,yes,cellular,45,1,1
23968,Yes,2023,51,management,married,university.degree,no,no,cellular,175,1,0
23969,Yes,2023,24,services,single,professional.course,yes,no,cellular,139,1,0
23970,Yes,2023,36,admin.,married,university.degree,no,yes,cellular,153,2,0
23971,Yes,2023,24,services,single,professional.course,yes,no,cellular,80,1,0
23972,Yes,2023,24,services,single,professional.course,yes,no,cellular,185,1,0
23973,Yes,2023,48,blue-collar,married,basic.4y,no,no,cellular,128,1,1
23974,Yes,2023,24,services,single,professional.course,yes,no,cellular,349,1,0
23975,Yes,2023,27,unemployed,married,basic.6y,yes,no,cellular,62,1,0
23976,Yes,2023,27,unemployed,married,basic.6y,no,no,cellular,72,1,1
23977,Yes,2023,28,services,single,high.school,yes,no,cellular,51,1,0
23978,Yes,2023,36,admin.,married,university.degree,yes,no,cellular,570,2,0
23979,Yes,2023,34,technician,married,professional.course,yes,no,cellular,99,5,1
23980,Yes,2023,34,blue-collar,married,basic.9y,yes,no,cellular,173,1,0
23981,Yes,2023,41,technician,single,university.degree,yes,yes,cellular,184,1,0
23982,Yes,2023,43,blue-collar,married,basic.6y,no,no,cellular,272,1,0
23983,Yes,2023,30,admin.,married,high.school,yes,no,cellular,166,1,0
23984,Yes,2023,34,admin.,single,high.school,yes,no,cellular,42,1,0
23985,Yes,2023,34,admin.,single,high.school,no,no,cellular,127,1,1
23986,Yes,2023,34,admin.,single,high.school,yes,no,cellular,85,1,0
23987,Yes,2023,31,technician,married,professional.course,yes,no,cellular,225,2,0
23988,Yes,2023,42,technician,married,high.school,yes,no,cellular,761,1,0
23989,Yes,2023,48,entrepreneur,married,university.degree,yes,no,telephone,42,1,0
23990,Yes,2023,34,blue-collar,married,basic.9y,yes,no,cellular,206,1,0
23991,Yes,2023,24,blue-collar,married,basic.9y,unknown,unknown,cellular,781,1,0
23992,Yes,2023,26,services,single,high.school,unknown,unknown,cellular,125,1,1
23993,Yes,2023,54,management,married,university.degree,yes,no,cellular,113,2,0
23994,Yes,2023,59,blue-collar,divorced,basic.9y,no,no,cellular,92,1,0
23995,Yes,2023,36,blue-collar,married,basic.6y,yes,no,telephone,16,1,0
23996,Yes,2023,27,admin.,single,university.degree,no,no,cellular,51,1,1
23997,Yes,2023,51,technician,married,university.degree,yes,yes,cellular,89,1,0
23998,Yes,2023,36,blue-collar,married,basic.6y,no,no,cellular,205,1,0
23999,Yes,2023,40,blue-collar,divorced,basic.9y,yes,no,cellular,125,3,1
24000,Yes,2023,51,technician,married,university.degree,yes,yes,cellular,128,1,0
24001,Yes,2023,27,admin.,single,university.degree,yes,yes,cellular,91,1,0
24002,Yes,2023,51,technician,married,university.degree,yes,no,cellular,65,1,0
24003,Yes,2023,27,admin.,single,university.degree,no,no,cellular,194,1,0
24004,Yes,2023,32,blue-collar,married,basic.4y,yes,no,cellular,147,1,0
24005,Yes,2023,32,blue-collar,married,basic.4y,no,yes,cellular,112,1,1
24006,Yes,2023,32,blue-collar,married,basic.4y,yes,no,cellular,82,1,0
24007,Yes,2023,33,services,married,basic.9y,yes,no,telephone,25,1,0
24008,Yes,2023,28,services,single,high.school,yes,no,cellular,85,1,0
24009,Yes,2023,32,blue-collar,married,basic.4y,no,no,cellular,285,1,0
24010,Yes,2023,31,management,single,university.degree,yes,yes,cellular,61,1,0
24011,Yes,2023,39,entrepreneur,divorced,basic.4y,no,no,cellular,174,1,1
24012,Yes,2023,49,blue-collar,married,basic.4y,yes,no,cellular,42,1,0
24013,Yes,2023,44,unemployed,married,basic.9y,no,no,cellular,92,1,1
24014,Yes,2023,40,admin.,married,professional.course,no,no,cellular,130,1,1
24015,Yes,2023,30,blue-collar,married,high.school,yes,no,cellular,44,1,0
24016,Yes,2023,30,blue-collar,married,high.school,no,no,cellular,145,1,1
24017,Yes,2023,31,admin.,married,university.degree,no,no,telephone,238,8,1
24018,Yes,2023,36,admin.,married,university.degree,yes,yes,cellular,160,2,0
24019,Yes,2023,31,management,single,university.degree,no,no,cellular,645,1,0
24020,Yes,2023,32,blue-collar,married,basic.4y,no,yes,telephone,990,1,0
24021,Yes,2023,31,technician,divorced,professional.course,unknown,unknown,cellular,254,1,0
24022,Yes,2023,31,technician,divorced,professional.course,no,no,cellular,64,1,1
24023,Yes,2023,24,blue-collar,single,basic.4y,no,no,cellular,115,1,1
24024,Yes,2023,44,unemployed,married,basic.9y,no,yes,cellular,113,1,1
24025,Yes,2023,31,technician,divorced,professional.course,yes,no,cellular,662,1,0
24026,Yes,2023,31,technician,divorced,professional.course,yes,no,cellular,625,1,0
24027,Yes,2023,28,technician,married,university.degree,yes,no,cellular,126,1,0
24028,Yes,2023,44,unemployed,married,basic.9y,yes,no,cellular,189,1,0
24029,Yes,2023,31,blue-collar,married,basic.9y,yes,no,cellular,124,1,0
24030,Yes,2023,28,technician,married,university.degree,yes,no,cellular,321,1,0
24031,Yes,2023,37,technician,single,professional.course,no,no,cellular,482,1,0
24032,Yes,2023,26,blue-collar,single,basic.4y,yes,yes,cellular,215,3,1
24033,Yes,2023,34,blue-collar,married,basic.6y,no,no,cellular,727,3,1
24034,Yes,2023,55,admin.,divorced,high.school,no,no,cellular,189,1,0
24035,Yes,2023,55,admin.,divorced,high.school,yes,no,cellular,127,1,0
24036,Yes,2023,32,technician,married,university.degree,yes,no,telephone,196,1,0
24037,Yes,2023,45,blue-collar,divorced,basic.4y,no,no,cellular,87,1,1
24038,Yes,2023,45,blue-collar,divorced,basic.4y,yes,no,cellular,112,1,0
24039,Yes,2023,43,admin.,married,university.degree,yes,no,cellular,290,13,0
24040,Yes,2023,33,admin.,married,high.school,yes,no,cellular,310,1,0
24041,Yes,2023,52,retired,married,professional.course,yes,no,cellular,389,5,1
24042,Yes,2023,45,blue-collar,divorced,basic.4y,yes,no,cellular,294,1,0
24043,Yes,2023,28,blue-collar,single,professional.course,yes,no,cellular,611,2,0
24044,Yes,2023,23,blue-collar,married,basic.9y,yes,no,cellular,259,1,0
24045,Yes,2023,37,blue-collar,single,basic.4y,yes,yes,cellular,156,1,0
24046,Yes,2023,52,blue-collar,divorced,basic.9y,yes,no,cellular,275,1,0
24047,Yes,2023,33,admin.,single,university.degree,yes,yes,cellular,143,1,0
24048,Yes,2023,44,technician,married,high.school,no,no,cellular,92,1,1
24049,Yes,2023,44,technician,married,high.school,yes,no,cellular,82,1,0
24050,Yes,2023,52,management,married,professional.course,no,no,cellular,222,1,0
24051,Yes,2023,26,technician,married,university.degree,yes,no,cellular,175,1,0
24052,Yes,2023,36,admin.,divorced,high.school,yes,yes,cellular,148,2,0
24053,Yes,2023,26,blue-collar,married,basic.9y,no,no,cellular,366,1,0
24054,Yes,2023,34,admin.,single,university.degree,yes,no,cellular,138,1,0
24055,Yes,2023,49,blue-collar,single,basic.4y,no,no,cellular,121,1,1
24056,Yes,2023,34,admin.,single,university.degree,yes,no,cellular,337,1,0
24057,Yes,2023,46,housemaid,married,basic.4y,no,no,cellular,236,1,0
24058,Yes,2023,41,blue-collar,married,basic.4y,yes,no,telephone,52,1,0
24059,Yes,2023,42,blue-collar,married,basic.9y,yes,no,cellular,90,10,1
24060,Yes,2023,51,admin.,married,university.degree,yes,no,cellular,426,3,0
24061,Yes,2023,29,technician,married,professional.course,yes,no,cellular,332,1,0
24062,Yes,2023,40,blue-collar,married,basic.4y,unknown,unknown,telephone,135,1,1
24063,Yes,2023,47,blue-collar,married,basic.4y,no,no,cellular,127,1,1
24064,Yes,2023,31,blue-collar,married,basic.9y,yes,no,cellular,72,1,0
24065,Yes,2023,31,blue-collar,married,basic.9y,no,no,cellular,186,1,0
24066,Yes,2023,31,housemaid,married,basic.9y,yes,no,cellular,219,1,0
24067,Yes,2023,50,admin.,single,high.school,yes,no,cellular,180,1,0
24068,Yes,2023,25,blue-collar,single,basic.9y,yes,no,cellular,111,1,0
24069,Yes,2023,26,admin.,married,high.school,yes,yes,cellular,273,5,1
24070,Yes,2023,22,student,single,high.school,no,yes,cellular,349,1,0
24071,Yes,2023,31,blue-collar,married,basic.9y,yes,no,cellular,590,1,0
24072,Yes,2023,32,technician,single,university.degree,no,yes,cellular,90,1,1
24073,Yes,2023,31,admin.,single,high.school,no,no,cellular,96,2,1
24074,Yes,2023,43,admin.,married,university.degree,yes,no,cellular,899,1,0
24075,Yes,2023,41,blue-collar,single,basic.4y,unknown,unknown,cellular,72,1,1
24076,Yes,2023,40,unemployed,married,university.degree,yes,no,cellular,113,1,0
24077,Yes,2023,40,unemployed,married,university.degree,yes,no,telephone,54,1,0
24078,Yes,2023,31,blue-collar,married,basic.9y,yes,no,cellular,1121,1,0
24079,Yes,2023,36,admin.,divorced,university.degree,yes,no,cellular,81,1,0
24080,Yes,2023,55,retired,married,basic.9y,unknown,unknown,cellular,628,1,0
24081,Yes,2023,44,admin.,married,high.school,yes,no,cellular,118,1,0
24082,Yes,2023,23,unemployed,single,university.degree,yes,no,cellular,119,1,0
24083,Yes,2023,26,blue-collar,single,basic.9y,no,no,cellular,1139,1,0
24084,Yes,2023,44,admin.,married,high.school,yes,no,cellular,97,1,0
24085,Yes,2023,29,services,divorced,high.school,yes,no,cellular,171,1,0
24086,Yes,2023,25,housemaid,single,high.school,no,no,cellular,1156,1,0
24087,Yes,2023,54,management,married,university.degree,no,no,cellular,71,6,1
24088,Yes,2023,26,admin.,single,high.school,yes,yes,cellular,668,1,0
24089,Yes,2023,52,services,married,high.school,no,no,cellular,183,1,0
24090,Yes,2023,29,technician,married,professional.course,yes,no,cellular,128,2,0
24091,Yes,2023,50,admin.,single,high.school,yes,no,cellular,171,2,0
24092,Yes,2023,32,admin.,single,university.degree,no,no,cellular,76,2,1
24093,Yes,2023,32,admin.,divorced,high.school,no,no,cellular,89,3,1
24094,Yes,2023,29,services,divorced,high.school,yes,no,cellular,188,1,0
24095,Yes,2023,44,admin.,married,high.school,no,no,cellular,869,1,0
